incident_id,opened_at,cell_id,issue_type,complaint_summary,root_cause,resolution,status,severity
INC-2026-901,2026-09-21T00:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Rebalanced UPF sessions and scaled pod count,Closed,Critical
INC-2026-902,2026-09-21T08:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Re-ran beam calibration procedure,Closed,High
INC-2026-903,2026-09-21T12:00:00,XYZ407,core,PDU session release without RF anomaly XYZ407,AMF subscription profile missing DNN,Restored F1 link and cleared cell barring,Closed,Medium
INC-2026-904,2026-09-21T17:00:00,XYZ402,throughput,DL speed below SLA on XYZ402,High DL BLER and rank-1 stuck — interferer on n77,Restored F1 link and cleared cell barring,Closed,Critical
INC-2026-905,2026-09-22T03:00:00,XYZ408,throughput,DL speed below SLA on XYZ408,High DL BLER and rank-1 stuck — interferer on n77,Added neighbor relation and tuned HO margins,Open,Medium
INC-2026-906,2026-09-22T09:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Adjusted PRACH configuration index and root sequence,In Progress,High
INC-2026-907,2026-09-22T16:00:00,XYZ403,beamforming,Beam failure ratio above threshold XYZ403,SSB beam weight drift after AAU firmware upgrade,Retuned electrical tilt and enabled IRC,Closed,High
INC-2026-908,2026-09-23T01:00:00,XYZ404,rlf,RLF cluster after successful HO on XYZ404,Too-late HO — A3 offset insufficient for fast UE,Rebalanced UPF sessions and scaled pod count,Closed,High
INC-2026-909,2026-09-23T09:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Updated UDM subscription template,Closed,High
INC-2026-910,2026-09-23T12:00:00,XYZ404,latency,Video buffering on 5QI-9 during peak XYZ404,UPF cluster CPU saturation,Reduced A3 offset and enabled time-to-trigger tuning,Closed,Critical
INC-2026-911,2026-09-23T21:00:00,XYZ402,handover,HO prep/exec failure spike neighbor sector XYZ402,Target cell barred due to transport alarm on F1,Rebalanced UPF sessions and scaled pod count,Closed,High
INC-2026-912,2026-09-24T05:00:00,XYZ407,mobility,Network issue on XYZ407,Under investigation,Reduced A3 offset and enabled time-to-trigger tuning,Closed,Medium
INC-2026-913,2026-09-24T11:00:00,XYZ408,core,PDU session release without RF anomaly XYZ408,AMF subscription profile missing DNN,Updated UDM subscription template,Closed,Medium
INC-2026-914,2026-09-24T17:00:00,XYZ402,core,PDU session release without RF anomaly XYZ402,AMF subscription profile missing DNN,Adjusted PRACH configuration index and root sequence,Closed,High
INC-2026-915,2026-09-25T02:00:00,XYZ406,handover,HO prep/exec failure spike neighbor sector XYZ406,Target cell barred due to transport alarm on F1,Adjusted PRACH configuration index and root sequence,Closed,Medium
INC-2026-916,2026-09-25T10:00:00,XYZ404,core,PDU session release without RF anomaly XYZ404,AMF subscription profile missing DNN,Retuned electrical tilt and enabled IRC,Closed,High
INC-2026-917,2026-09-25T17:00:00,XYZ407,handover,HO prep/exec failure spike neighbor sector XYZ407,Target cell barred due to transport alarm on F1,Rebalanced UPF sessions and scaled pod count,Closed,Medium
INC-2026-918,2026-09-25T19:00:00,XYZ408,core,PDU session release without RF anomaly XYZ408,AMF subscription profile missing DNN,Rebalanced UPF sessions and scaled pod count,Closed,Medium
INC-2026-919,2026-09-26T02:00:00,XYZ405,handover,HO prep/exec failure spike neighbor sector XYZ405,Target cell barred due to transport alarm on F1,Re-ran beam calibration procedure,Closed,Medium
INC-2026-920,2026-09-26T11:00:00,XYZ401,latency,Video buffering on 5QI-9 during peak XYZ401,UPF cluster CPU saturation,Adjusted PRACH configuration index and root sequence,Closed,High
INC-2026-921,2026-09-26T21:00:00,XYZ401,transport,N3 throughput cap during evening peak XYZ401,Backhaul link at high utilization on core switch,Re-ran beam calibration procedure,Open,High
INC-2026-922,2026-09-27T03:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Adjusted PRACH configuration index and root sequence,Closed,Critical
INC-2026-923,2026-09-27T07:00:00,XYZ404,latency,Video buffering on 5QI-9 during peak XYZ404,UPF cluster CPU saturation,Restored F1 link and cleared cell barring,Closed,High
INC-2026-924,2026-09-27T17:00:00,XYZ403,throughput,DL speed below SLA on XYZ403,High DL BLER and rank-1 stuck — interferer on n77,Enabled QoS shaping and scheduled backhaul upgrade,Closed,High
INC-2026-925,2026-09-28T01:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Added neighbor relation and tuned HO margins,Open,High
INC-2026-926,2026-09-28T05:00:00,XYZ403,core,PDU session release without RF anomaly XYZ403,AMF subscription profile missing DNN,Rebalanced UPF sessions and scaled pod count,Closed,High
INC-2026-927,2026-09-28T14:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Adjusted PRACH configuration index and root sequence,Closed,High
INC-2026-928,2026-09-28T17:00:00,XYZ401,handover,HO prep/exec failure spike neighbor sector XYZ401,Target cell barred due to transport alarm on F1,Updated UDM subscription template,Closed,High
INC-2026-929,2026-09-29T00:00:00,XYZ406,handover,HO prep/exec failure spike neighbor sector XYZ406,Target cell barred due to transport alarm on F1,Re-ran beam calibration procedure,Closed,Medium
INC-2026-930,2026-09-29T11:00:00,XYZ408,handover,HO prep/exec failure spike neighbor sector XYZ408,Target cell barred due to transport alarm on F1,Restored F1 link and cleared cell barring,Open,Critical
INC-2026-931,2026-09-29T15:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Re-ran beam calibration procedure,Closed,High
INC-2026-932,2026-09-30T02:00:00,XYZ409,call_drop,Voice drops during mobility on XYZ409,Missed Xn neighbor relation for inter-gNB HO,Adjusted PRACH configuration index and root sequence,Closed,Critical
INC-2026-933,2026-09-30T08:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Added neighbor relation and tuned HO margins,Open,High
INC-2026-934,2026-09-30T11:00:00,XYZ405,handover,HO prep/exec failure spike neighbor sector XYZ405,Target cell barred due to transport alarm on F1,Restored F1 link and cleared cell barring,Closed,Medium
INC-2026-935,2026-09-30T18:00:00,XYZ402,throughput,DL speed below SLA on XYZ402,High DL BLER and rank-1 stuck — interferer on n77,Restored F1 link and cleared cell barring,Closed,High
INC-2026-936,2026-10-01T03:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Enabled QoS shaping and scheduled backhaul upgrade,Closed,High
INC-2026-937,2026-10-01T10:00:00,XYZ405,rlf,RLF cluster after successful HO on XYZ405,Too-late HO — A3 offset insufficient for fast UE,Restored F1 link and cleared cell barring,Closed,Medium
INC-2026-938,2026-10-01T16:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Adjusted PRACH configuration index and root sequence,Closed,High
INC-2026-939,2026-10-02T00:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Re-ran beam calibration procedure,Closed,High
INC-2026-940,2026-10-02T07:00:00,XYZ402,latency,Video buffering on 5QI-9 during peak XYZ402,UPF cluster CPU saturation,Restored F1 link and cleared cell barring,Closed,High
INC-2026-941,2026-10-02T15:00:00,XYZ405,handover,HO prep/exec failure spike neighbor sector XYZ405,Target cell barred due to transport alarm on F1,Rebalanced UPF sessions and scaled pod count,Open,Medium
INC-2026-942,2026-10-02T21:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Reduced A3 offset and enabled time-to-trigger tuning,Closed,High
INC-2026-943,2026-10-03T07:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Updated UDM subscription template,Closed,High
INC-2026-944,2026-10-03T14:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Restored F1 link and cleared cell barring,Closed,High
INC-2026-945,2026-10-03T18:00:00,XYZ405,handover,HO prep/exec failure spike neighbor sector XYZ405,Target cell barred due to transport alarm on F1,Rebalanced UPF sessions and scaled pod count,Closed,Medium
INC-2026-946,2026-10-03T23:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Re-ran beam calibration procedure,Closed,High
INC-2026-947,2026-10-04T09:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Reduced A3 offset and enabled time-to-trigger tuning,Open,High
INC-2026-948,2026-10-04T17:00:00,XYZ403,handover,HO prep/exec failure spike neighbor sector XYZ403,Target cell barred due to transport alarm on F1,Re-ran beam calibration procedure,Closed,High
INC-2026-949,2026-10-04T23:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Added neighbor relation and tuned HO margins,Closed,Critical
INC-2026-950,2026-10-05T04:00:00,XYZ402,rlf,RLF cluster after successful HO on XYZ402,Too-late HO — A3 offset insufficient for fast UE,Added neighbor relation and tuned HO margins,Closed,High
INC-2026-951,2026-10-05T15:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Re-ran beam calibration procedure,Closed,High
INC-2026-952,2026-10-05T22:00:00,XYZ403,beamforming,Beam failure ratio above threshold XYZ403,SSB beam weight drift after AAU firmware upgrade,Added neighbor relation and tuned HO margins,Closed,High
INC-2026-953,2026-10-06T03:00:00,XYZ406,transport,N3 throughput cap during evening peak XYZ406,Backhaul link at high utilization on core switch,Adjusted PRACH configuration index and root sequence,Closed,Medium
INC-2026-954,2026-10-06T09:00:00,XYZ407,mobility,Network issue on XYZ407,Under investigation,Updated UDM subscription template,Closed,Medium
INC-2026-955,2026-10-06T19:00:00,XYZ403,transport,N3 throughput cap during evening peak XYZ403,Backhaul link at high utilization on core switch,Updated UDM subscription template,Closed,High
INC-2026-956,2026-10-07T00:00:00,XYZ410,core,PDU session release without RF anomaly XYZ410,AMF subscription profile missing DNN,Updated UDM subscription template,Closed,Low
INC-2026-957,2026-10-07T06:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Restored F1 link and cleared cell barring,Closed,High
INC-2026-958,2026-10-07T14:00:00,XYZ402,handover,HO prep/exec failure spike neighbor sector XYZ402,Target cell barred due to transport alarm on F1,Rebalanced UPF sessions and scaled pod count,Open,High
INC-2026-959,2026-10-07T23:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Enabled QoS shaping and scheduled backhaul upgrade,Closed,High
INC-2026-960,2026-10-08T02:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Enabled QoS shaping and scheduled backhaul upgrade,In Progress,High
INC-2026-961,2026-10-08T11:00:00,XYZ409,rach,Registration failures at cell edge XYZ409,PRACH occasion collision with co-channel DAS,Restored F1 link and cleared cell barring,Closed,Low
INC-2026-962,2026-10-08T19:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Updated UDM subscription template,Open,High
INC-2026-963,2026-10-09T01:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Reduced A3 offset and enabled time-to-trigger tuning,Closed,High
INC-2026-964,2026-10-09T10:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Enabled QoS shaping and scheduled backhaul upgrade,Closed,Critical
INC-2026-965,2026-10-09T15:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Added neighbor relation and tuned HO margins,Closed,High
INC-2026-966,2026-10-09T19:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Re-ran beam calibration procedure,Closed,High
INC-2026-967,2026-10-10T07:00:00,XYZ402,rlf,RLF cluster after successful HO on XYZ402,Too-late HO — A3 offset insufficient for fast UE,Added neighbor relation and tuned HO margins,Closed,Critical
INC-2026-968,2026-10-10T11:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Reduced A3 offset and enabled time-to-trigger tuning,Closed,High
INC-2026-969,2026-10-10T20:00:00,XYZ410,beamforming,Beam failure ratio above threshold XYZ410,SSB beam weight drift after AAU firmware upgrade,Re-ran beam calibration procedure,Closed,Low
INC-2026-970,2026-10-11T00:00:00,XYZ408,rlf,RLF cluster after successful HO on XYZ408,Too-late HO — A3 offset insufficient for fast UE,Rebalanced UPF sessions and scaled pod count,Closed,Critical
INC-2026-971,2026-10-11T09:00:00,XYZ405,beamforming,Beam failure ratio above threshold XYZ405,SSB beam weight drift after AAU firmware upgrade,Enabled QoS shaping and scheduled backhaul upgrade,Open,Medium
INC-2026-972,2026-10-11T18:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Enabled QoS shaping and scheduled backhaul upgrade,Closed,High
INC-2026-973,2026-10-11T22:00:00,XYZ408,core,PDU session release without RF anomaly XYZ408,AMF subscription profile missing DNN,Enabled QoS shaping and scheduled backhaul upgrade,Open,Medium
INC-2026-974,2026-10-12T06:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Rebalanced UPF sessions and scaled pod count,Closed,High
INC-2026-975,2026-10-12T11:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Restored F1 link and cleared cell barring,Closed,High
INC-2026-976,2026-10-12T21:00:00,XYZ408,call_drop,Voice drops during mobility on XYZ408,Missed Xn neighbor relation for inter-gNB HO,Added neighbor relation and tuned HO margins,Closed,Medium
INC-2026-977,2026-10-13T03:00:00,XYZ407,latency,Video buffering on 5QI-9 during peak XYZ407,UPF cluster CPU saturation,Added neighbor relation and tuned HO margins,Open,Medium
INC-2026-978,2026-10-13T10:00:00,XYZ402,call_drop,Voice drops during mobility on XYZ402,Missed Xn neighbor relation for inter-gNB HO,Retuned electrical tilt and enabled IRC,Closed,High
INC-2026-979,2026-10-13T16:00:00,XYZ407,core,PDU session release without RF anomaly XYZ407,AMF subscription profile missing DNN,Restored F1 link and cleared cell barring,Closed,Critical
INC-2026-980,2026-10-13T21:00:00,XYZ404,rlf,RLF cluster after successful HO on XYZ404,Too-late HO — A3 offset insufficient for fast UE,Enabled QoS shaping and scheduled backhaul upgrade,Closed,High
INC-2026-981,2026-10-14T07:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Adjusted PRACH configuration index and root sequence,Open,High
INC-2026-982,2026-10-14T12:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Reduced A3 offset and enabled time-to-trigger tuning,Open,High
INC-2026-983,2026-10-14T21:00:00,XYZ407,mobility,Network issue on XYZ407,Under investigation,Re-ran beam calibration procedure,Closed,Medium
INC-2026-984,2026-10-15T03:00:00,XYZ407,throughput,DL speed below SLA on XYZ407,High DL BLER and rank-1 stuck — interferer on n77,Enabled QoS shaping and scheduled backhaul upgrade,Closed,Medium
INC-2026-985,2026-10-15T13:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Added neighbor relation and tuned HO margins,Closed,High
INC-2026-986,2026-10-15T17:00:00,XYZ410,call_drop,Voice drops during mobility on XYZ410,Missed Xn neighbor relation for inter-gNB HO,Added neighbor relation and tuned HO margins,Closed,Low
